compound	type	feature	score
SORAFENIB	perturbation	PDGFRA	-1
SORAFENIB	perturbation	PDGFRB	-1
SORAFENIB	perturbation	RAF1	-1
SORAFENIB	perturbation	RET	-1
SORAFENIB	perturbation	BRAF	-1
SORAFENIB	perturbation	FGFR1	-1
SORAFENIB	perturbation	FLT1	-1
SORAFENIB	perturbation	FLT3	-1
SORAFENIB	perturbation	FLT4	-1
SORAFENIB	perturbation	KDR	-1
SORAFENIB	perturbation	KIT	-1
SORAFENIB	perturbation	PDGFRA	-1
SORAFENIB	perturbation	PDGFRB	-1
SORAFENIB	perturbation	RAF1	-1
SORAFENIB	perturbation	RET	-1
SORAFENIB	perturbation	BRAF	-1
SORAFENIB	perturbation	FGFR1	-1
SORAFENIB	perturbation	FLT1	-1
SORAFENIB	perturbation	FLT3	-1
SORAFENIB	perturbation	FLT4	-1
SORAFENIB	perturbation	KDR	-1
SORAFENIB	perturbation	KIT	-1
SORAFENIB	perturbation	PDGFRA	-1
SORAFENIB	perturbation	PDGFRB	-1
SORAFENIB	perturbation	RAF1	-1
SORAFENIB	perturbation	RET	-1
SORAFENIB	perturbation	BRAF	-1
SORAFENIB	perturbation	FGFR1	-1
SORAFENIB	perturbation	FLT1	-1
SORAFENIB	perturbation	FLT3	-1
SORAFENIB	perturbation	FLT4	-1
SORAFENIB	perturbation	KDR	-1
SORAFENIB	perturbation	KIT	-1
SORAFENIB	perturbation	PDGFRA	-1
SORAFENIB	perturbation	PDGFRB	-1
SORAFENIB	perturbation	RAF1	-1
SORAFENIB	perturbation	RET	-1
SORAFENIB	perturbation	BRAF	-1
SORAFENIB	perturbation	FGFR1	-1
SORAFENIB	perturbation	FLT1	-1
SORAFENIB	perturbation	FLT3	-1
SORAFENIB	perturbation	FLT4	-1
SORAFENIB	perturbation	KDR	-1
SORAFENIB	perturbation	KIT	-1
SORAFENIB	perturbation	PDGFRA	-1
SORAFENIB	perturbation	PDGFRB	-1
SORAFENIB	perturbation	RAF1	-1
SORAFENIB	perturbation	RET	-1
SORAFENIB	perturbation	BRAF	-1
SORAFENIB	perturbation	FGFR1	-1
SORAFENIB	perturbation	FLT1	-1
SORAFENIB	perturbation	FLT3	-1
SORAFENIB	perturbation	FLT4	-1
SORAFENIB	perturbation	KDR	-1
SORAFENIB	perturbation	KIT	-1
SORAFENIB	perturbation	PDGFRA	-1
SORAFENIB	perturbation	PDGFRB	-1
SORAFENIB	perturbation	RAF1	-1
SORAFENIB	perturbation	RET	-1
SORAFENIB	perturbation	BRAF	-1
SORAFENIB	perturbation	FGFR1	-1
SORAFENIB	perturbation	FLT1	-1
SORAFENIB	perturbation	FLT3	-1
SORAFENIB	perturbation	FLT4	-1
SORAFENIB	perturbation	KDR	-1
SORAFENIB	perturbation	KIT	-1
SORAFENIB	perturbation	PDGFRA	-1
SORAFENIB	perturbation	PDGFRB	-1
SORAFENIB	perturbation	RAF1	-1
SORAFENIB	perturbation	RET	-1
SORAFENIB	perturbation	BRAF	-1
SORAFENIB	perturbation	FGFR1	-1
SORAFENIB	perturbation	FLT1	-1
SORAFENIB	perturbation	FLT3	-1
SORAFENIB	perturbation	FLT4	-1
SORAFENIB	perturbation	KDR	-1
SORAFENIB	perturbation	KIT	-1
SORAFENIB	perturbation	PDGFRA	-1
SORAFENIB	perturbation	PDGFRB	-1
SORAFENIB	perturbation	RAF1	-1
SORAFENIB	perturbation	RET	-1
SORAFENIB	perturbation	BRAF	-1
SORAFENIB	perturbation	FGFR1	-1
SORAFENIB	perturbation	FLT1	-1
SORAFENIB	perturbation	FLT3	-1
SORAFENIB	perturbation	FLT4	-1
SORAFENIB	perturbation	KDR	-1
SORAFENIB	perturbation	KIT	-1
SORAFENIB	perturbation	PDGFRA	-1
SORAFENIB	perturbation	PDGFRB	-1
SORAFENIB	perturbation	RAF1	-1
SORAFENIB	perturbation	RET	-1
SORAFENIB	perturbation	BRAF	-1
SORAFENIB	perturbation	FGFR1	-1
SORAFENIB	perturbation	FLT1	-1
SORAFENIB	perturbation	FLT3	-1
SORAFENIB	perturbation	FLT4	-1
SORAFENIB	perturbation	KDR	-1
SORAFENIB	perturbation	KIT	-1
SORAFENIB	perturbation	PDGFRA	-1
SORAFENIB	perturbation	PDGFRB	-1
SORAFENIB	perturbation	RAF1	-1
SORAFENIB	perturbation	RET	-1
SORAFENIB	perturbation	BRAF	-1
SORAFENIB	perturbation	FGFR1	-1
SORAFENIB	perturbation	FLT1	-1
SORAFENIB	perturbation	FLT3	-1
SORAFENIB	perturbation	FLT4	-1
SORAFENIB	perturbation	KDR	-1
SORAFENIB	perturbation	KIT	-1
SORAFENIB	perturbation	PDGFRA	-1
SORAFENIB	perturbation	PDGFRB	-1
SORAFENIB	perturbation	RAF1	-1
SORAFENIB	perturbation	RET	-1
SORAFENIB	perturbation	BRAF	-1
SORAFENIB	perturbation	FGFR1	-1
SORAFENIB	perturbation	FLT1	-1
SORAFENIB	perturbation	FLT3	-1
SORAFENIB	perturbation	FLT4	-1
SORAFENIB	perturbation	KDR	-1
SORAFENIB	perturbation	KIT	-1
SORAFENIB	perturbation	PDGFRA	-1
SORAFENIB	perturbation	PDGFRB	-1
SORAFENIB	perturbation	RAF1	-1
SORAFENIB	perturbation	RET	-1
SORAFENIB	perturbation	BRAF	-1
SORAFENIB	perturbation	FGFR1	-1
SORAFENIB	perturbation	FLT1	-1
SORAFENIB	perturbation	FLT3	-1
SORAFENIB	perturbation	FLT4	-1
SORAFENIB	perturbation	KDR	-1
SORAFENIB	perturbation	KIT	-1
SORAFENIB	perturbation	PDGFRA	-1
SORAFENIB	perturbation	PDGFRB	-1
SORAFENIB	perturbation	RAF1	-1
SORAFENIB	perturbation	RET	-1
SORAFENIB	perturbation	BRAF	-1
SORAFENIB	perturbation	FGFR1	-1
SORAFENIB	perturbation	FLT1	-1
SORAFENIB	perturbation	FLT3	-1
SORAFENIB	perturbation	FLT4	-1
SORAFENIB	perturbation	KDR	-1
SORAFENIB	perturbation	KIT	-1
SORAFENIB	perturbation	PDGFRA	-1
SORAFENIB	perturbation	PDGFRB	-1
SORAFENIB	perturbation	RAF1	-1
SORAFENIB	perturbation	RET	-1
SORAFENIB	perturbation	BRAF	-1
SORAFENIB	perturbation	FGFR1	-1
SORAFENIB	perturbation	FLT1	-1
SORAFENIB	perturbation	FLT3	-1
SORAFENIB	perturbation	FLT4	-1
SORAFENIB	perturbation	KDR	-1
SORAFENIB	perturbation	KIT	-1
SORAFENIB	perturbation	PDGFRA	-1
SORAFENIB	perturbation	PDGFRB	-1
SORAFENIB	perturbation	RAF1	-1
SORAFENIB	perturbation	RET	-1
SORAFENIB	perturbation	BRAF	-1
SORAFENIB	perturbation	FGFR1	-1
SORAFENIB	perturbation	FLT1	-1
SORAFENIB	perturbation	FLT3	-1
SORAFENIB	perturbation	FLT4	-1
SORAFENIB	perturbation	KDR	-1
SORAFENIB	perturbation	KIT	-1
SORAFENIB	perturbation	PDGFRA	-1
SORAFENIB	perturbation	PDGFRB	-1
SORAFENIB	perturbation	RAF1	-1
SORAFENIB	perturbation	RET	-1
SORAFENIB	perturbation	BRAF	-1
SORAFENIB	perturbation	FGFR1	-1
SORAFENIB	perturbation	FLT1	-1
SORAFENIB	perturbation	FLT3	-1
SORAFENIB	perturbation	FLT4	-1
SORAFENIB	perturbation	KDR	-1
SORAFENIB	perturbation	KIT	-1
SORAFENIB	perturbation	PDGFRA	-1
SORAFENIB	perturbation	PDGFRB	-1
SORAFENIB	perturbation	RAF1	-1
SORAFENIB	perturbation	RET	-1
SORAFENIB	perturbation	BRAF	-1
SORAFENIB	perturbation	FGFR1	-1
SORAFENIB	perturbation	FLT1	-1
SORAFENIB	perturbation	FLT3	-1
SORAFENIB	perturbation	FLT4	-1
SORAFENIB	perturbation	KDR	-1
SORAFENIB	perturbation	KIT	-1
SORAFENIB	perturbation	PDGFRA	-1
SORAFENIB	perturbation	PDGFRB	-1
SORAFENIB	perturbation	RAF1	-1
SORAFENIB	perturbation	RET	-1
SUNITINIB	perturbation	PDGFRA	-1
SUNITINIB	perturbation	PDGFRB	-1
SUNITINIB	perturbation	FLT1	-1
SUNITINIB	perturbation	KIT	-1
SUNITINIB	perturbation	KDR	-1
SUNITINIB	perturbation	FLT4	-1
SUNITINIB	perturbation	FLT3	-1
SUNITINIB	perturbation	CSF1R	-1
SUNITINIB	perturbation		-1
SUNITINIB	perturbation	PDGFRA	-1
SUNITINIB	perturbation	PDGFRB	-1
SUNITINIB	perturbation	FLT1	-1
SUNITINIB	perturbation	KIT	-1
SUNITINIB	perturbation	KDR	-1
SUNITINIB	perturbation	FLT4	-1
SUNITINIB	perturbation	FLT3	-1
SUNITINIB	perturbation	CSF1R	-1
SUNITINIB	perturbation		-1
SUNITINIB	perturbation	PDGFRA	-1
SUNITINIB	perturbation	PDGFRB	-1
SUNITINIB	perturbation	FLT1	-1
SUNITINIB	perturbation	KIT	-1
SUNITINIB	perturbation	KDR	-1
SUNITINIB	perturbation	FLT4	-1
SUNITINIB	perturbation	FLT3	-1
SUNITINIB	perturbation	CSF1R	-1
SUNITINIB	perturbation		-1
SUNITINIB	perturbation	PDGFRA	-1
SUNITINIB	perturbation	PDGFRB	-1
SUNITINIB	perturbation	FLT1	-1
SUNITINIB	perturbation	KIT	-1
SUNITINIB	perturbation	KDR	-1
SUNITINIB	perturbation	FLT4	-1
SUNITINIB	perturbation	FLT3	-1
SUNITINIB	perturbation	CSF1R	-1
SUNITINIB	perturbation		-1
SUNITINIB	perturbation	PDGFRA	-1
SUNITINIB	perturbation	PDGFRB	-1
SUNITINIB	perturbation	FLT1	-1
SUNITINIB	perturbation	KIT	-1
SUNITINIB	perturbation	KDR	-1
SUNITINIB	perturbation	FLT4	-1
SUNITINIB	perturbation	FLT3	-1
SUNITINIB	perturbation	CSF1R	-1
SUNITINIB	perturbation		-1
SUNITINIB	perturbation	PDGFRA	-1
SUNITINIB	perturbation	PDGFRB	-1
SUNITINIB	perturbation	FLT1	-1
SUNITINIB	perturbation	KIT	-1
SUNITINIB	perturbation	KDR	-1
SUNITINIB	perturbation	FLT4	-1
SUNITINIB	perturbation	FLT3	-1
SUNITINIB	perturbation	CSF1R	-1
SUNITINIB	perturbation		-1
SUNITINIB	perturbation	PDGFRA	-1
SUNITINIB	perturbation	PDGFRB	-1
SUNITINIB	perturbation	FLT1	-1
SUNITINIB	perturbation	KIT	-1
SUNITINIB	perturbation	KDR	-1
SUNITINIB	perturbation	FLT4	-1
SUNITINIB	perturbation	FLT3	-1
SUNITINIB	perturbation	CSF1R	-1
SUNITINIB	perturbation		-1
SUNITINIB	perturbation	PDGFRA	-1
SUNITINIB	perturbation	PDGFRB	-1
SUNITINIB	perturbation	FLT1	-1
SUNITINIB	perturbation	KIT	-1
SUNITINIB	perturbation	KDR	-1
SUNITINIB	perturbation	FLT4	-1
SUNITINIB	perturbation	FLT3	-1
SUNITINIB	perturbation	CSF1R	-1
SUNITINIB	perturbation		-1
SUNITINIB	perturbation	PDGFRA	-1
SUNITINIB	perturbation	PDGFRB	-1
SUNITINIB	perturbation	FLT1	-1
SUNITINIB	perturbation	KIT	-1
SUNITINIB	perturbation	KDR	-1
SUNITINIB	perturbation	FLT4	-1
SUNITINIB	perturbation	FLT3	-1
SUNITINIB	perturbation	CSF1R	-1
SUNITINIB	perturbation		-1
SUNITINIB	perturbation	PDGFRA	-1
SUNITINIB	perturbation	PDGFRB	-1
SUNITINIB	perturbation	FLT1	-1
SUNITINIB	perturbation	KIT	-1
SUNITINIB	perturbation	KDR	-1
SUNITINIB	perturbation	FLT4	-1
SUNITINIB	perturbation	FLT3	-1
SUNITINIB	perturbation	CSF1R	-1
SUNITINIB	perturbation		-1
SUNITINIB	perturbation	PDGFRA	-1
SUNITINIB	perturbation	PDGFRB	-1
SUNITINIB	perturbation	FLT1	-1
SUNITINIB	perturbation	KIT	-1
SUNITINIB	perturbation	KDR	-1
SUNITINIB	perturbation	FLT4	-1
SUNITINIB	perturbation	FLT3	-1
SUNITINIB	perturbation	CSF1R	-1
SUNITINIB	perturbation		-1
SUNITINIB	perturbation	PDGFRA	-1
SUNITINIB	perturbation	PDGFRB	-1
SUNITINIB	perturbation	FLT1	-1
SUNITINIB	perturbation	KIT	-1
SUNITINIB	perturbation	KDR	-1
SUNITINIB	perturbation	FLT4	-1
SUNITINIB	perturbation	FLT3	-1
SUNITINIB	perturbation	CSF1R	-1
SUNITINIB	perturbation		-1
SUNITINIB	perturbation	PDGFRA	-1
SUNITINIB	perturbation	PDGFRB	-1
SUNITINIB	perturbation	FLT1	-1
SUNITINIB	perturbation	KIT	-1
SUNITINIB	perturbation	KDR	-1
SUNITINIB	perturbation	FLT4	-1
SUNITINIB	perturbation	FLT3	-1
SUNITINIB	perturbation	CSF1R	-1
SUNITINIB	perturbation		-1
SUNITINIB	perturbation	PDGFRA	-1
SUNITINIB	perturbation	PDGFRB	-1
SUNITINIB	perturbation	FLT1	-1
SUNITINIB	perturbation	KIT	-1
SUNITINIB	perturbation	KDR	-1
SUNITINIB	perturbation	FLT4	-1
SUNITINIB	perturbation	FLT3	-1
SUNITINIB	perturbation	CSF1R	-1
SUNITINIB	perturbation		-1
SUNITINIB	perturbation	PDGFRA	-1
SUNITINIB	perturbation	PDGFRB	-1
SUNITINIB	perturbation	FLT1	-1
SUNITINIB	perturbation	KIT	-1
SUNITINIB	perturbation	KDR	-1
SUNITINIB	perturbation	FLT4	-1
SUNITINIB	perturbation	FLT3	-1
SUNITINIB	perturbation	CSF1R	-1
SUNITINIB	perturbation		-1
SUNITINIB	perturbation	PDGFRA	-1
SUNITINIB	perturbation	PDGFRB	-1
SUNITINIB	perturbation	FLT1	-1
SUNITINIB	perturbation	KIT	-1
SUNITINIB	perturbation	KDR	-1
SUNITINIB	perturbation	FLT4	-1
SUNITINIB	perturbation	FLT3	-1
SUNITINIB	perturbation	CSF1R	-1
SUNITINIB	perturbation		-1
SUNITINIB	perturbation	PDGFRA	-1
SUNITINIB	perturbation	PDGFRB	-1
SUNITINIB	perturbation	FLT1	-1
SUNITINIB	perturbation	KIT	-1
SUNITINIB	perturbation	KDR	-1
SUNITINIB	perturbation	FLT4	-1
SUNITINIB	perturbation	FLT3	-1
SUNITINIB	perturbation	CSF1R	-1
SUNITINIB	perturbation		-1
SUNITINIB	perturbation	PDGFRA	-1
SUNITINIB	perturbation	PDGFRB	-1
SUNITINIB	perturbation	FLT1	-1
SUNITINIB	perturbation	KIT	-1
SUNITINIB	perturbation	KDR	-1
SUNITINIB	perturbation	FLT4	-1
SUNITINIB	perturbation	FLT3	-1
SUNITINIB	perturbation	CSF1R	-1
SUNITINIB	perturbation		-1
SUNITINIB	perturbation	PDGFRA	-1
SUNITINIB	perturbation	PDGFRB	-1
SUNITINIB	perturbation	FLT1	-1
SUNITINIB	perturbation	KIT	-1
SUNITINIB	perturbation	KDR	-1
SUNITINIB	perturbation	FLT4	-1
SUNITINIB	perturbation	FLT3	-1
SUNITINIB	perturbation	CSF1R	-1
SUNITINIB	perturbation		-1
SUNITINIB	perturbation	PDGFRA	-1
SUNITINIB	perturbation	PDGFRB	-1
SUNITINIB	perturbation	FLT1	-1
SUNITINIB	perturbation	KIT	-1
SUNITINIB	perturbation	KDR	-1
SUNITINIB	perturbation	FLT4	-1
SUNITINIB	perturbation	FLT3	-1
SUNITINIB	perturbation	CSF1R	-1
SUNITINIB	perturbation		-1
SUNITINIB	perturbation	PDGFRA	-1
SUNITINIB	perturbation	PDGFRB	-1
SUNITINIB	perturbation	FLT1	-1
SUNITINIB	perturbation	KIT	-1
SUNITINIB	perturbation	KDR	-1
SUNITINIB	perturbation	FLT4	-1
SUNITINIB	perturbation	FLT3	-1
SUNITINIB	perturbation	CSF1R	-1
SUNITINIB	perturbation		-1
SUNITINIB	perturbation	PDGFRA	-1
SUNITINIB	perturbation	PDGFRB	-1
SUNITINIB	perturbation	FLT1	-1
SUNITINIB	perturbation	KIT	-1
SUNITINIB	perturbation	KDR	-1
SUNITINIB	perturbation	FLT4	-1
SUNITINIB	perturbation	FLT3	-1
SUNITINIB	perturbation	CSF1R	-1
SUNITINIB	perturbation		-1
SUNITINIB	perturbation	PDGFRA	-1
SUNITINIB	perturbation	PDGFRB	-1
SUNITINIB	perturbation	FLT1	-1
SUNITINIB	perturbation	KIT	-1
SUNITINIB	perturbation	KDR	-1
SUNITINIB	perturbation	FLT4	-1
SUNITINIB	perturbation	FLT3	-1
SUNITINIB	perturbation	CSF1R	-1
SUNITINIB	perturbation		-1
SUNITINIB	perturbation	PDGFRA	-1
SUNITINIB	perturbation	PDGFRB	-1
SUNITINIB	perturbation	FLT1	-1
SUNITINIB	perturbation	KIT	-1
SUNITINIB	perturbation	KDR	-1
SUNITINIB	perturbation	FLT4	-1
SUNITINIB	perturbation	FLT3	-1
SUNITINIB	perturbation	CSF1R	-1
SUNITINIB	perturbation		-1
SUNITINIB	perturbation	PDGFRA	-1
SUNITINIB	perturbation	PDGFRB	-1
SUNITINIB	perturbation	FLT1	-1
SUNITINIB	perturbation	KIT	-1
SUNITINIB	perturbation	KDR	-1
SUNITINIB	perturbation	FLT4	-1
SUNITINIB	perturbation	FLT3	-1
SUNITINIB	perturbation	CSF1R	-1
SUNITINIB	perturbation		-1
SUNITINIB	perturbation	PDGFRA	-1
SUNITINIB	perturbation	PDGFRB	-1
SUNITINIB	perturbation	FLT1	-1
SUNITINIB	perturbation	KIT	-1
SUNITINIB	perturbation	KDR	-1
SUNITINIB	perturbation	FLT4	-1
SUNITINIB	perturbation	FLT3	-1
SUNITINIB	perturbation	CSF1R	-1
SUNITINIB	perturbation		-1
SUNITINIB	perturbation	PDGFRA	-1
SUNITINIB	perturbation	PDGFRB	-1
SUNITINIB	perturbation	FLT1	-1
SUNITINIB	perturbation	KIT	-1
SUNITINIB	perturbation	KDR	-1
SUNITINIB	perturbation	FLT4	-1
SUNITINIB	perturbation	FLT3	-1
SUNITINIB	perturbation	CSF1R	-1
SUNITINIB	perturbation		-1
SUNITINIB	perturbation	PDGFRA	-1
SUNITINIB	perturbation	PDGFRB	-1
SUNITINIB	perturbation	FLT1	-1
SUNITINIB	perturbation	KIT	-1
SUNITINIB	perturbation	KDR	-1
SUNITINIB	perturbation	FLT4	-1
SUNITINIB	perturbation	FLT3	-1
SUNITINIB	perturbation	CSF1R	-1
SUNITINIB	perturbation		-1
SUNITINIB	perturbation	PDGFRA	-1
SUNITINIB	perturbation	PDGFRB	-1
SUNITINIB	perturbation	FLT1	-1
SUNITINIB	perturbation	KIT	-1
SUNITINIB	perturbation	KDR	-1
SUNITINIB	perturbation	FLT4	-1
SUNITINIB	perturbation	FLT3	-1
SUNITINIB	perturbation	CSF1R	-1
SUNITINIB	perturbation		-1
SUNITINIB	perturbation	PDGFRA	-1
SUNITINIB	perturbation	PDGFRB	-1
SUNITINIB	perturbation	FLT1	-1
SUNITINIB	perturbation	KIT	-1
SUNITINIB	perturbation	KDR	-1
SUNITINIB	perturbation	FLT4	-1
SUNITINIB	perturbation	FLT3	-1
SUNITINIB	perturbation	CSF1R	-1
SUNITINIB	perturbation		-1
SUNITINIB	perturbation	PDGFRA	-1
SUNITINIB	perturbation	PDGFRB	-1
SUNITINIB	perturbation	FLT1	-1
SUNITINIB	perturbation	KIT	-1
SUNITINIB	perturbation	KDR	-1
SUNITINIB	perturbation	FLT4	-1
SUNITINIB	perturbation	FLT3	-1
SUNITINIB	perturbation	CSF1R	-1
SUNITINIB	perturbation		-1
SUNITINIB	perturbation	PDGFRA	-1
SUNITINIB	perturbation	PDGFRB	-1
SUNITINIB	perturbation	FLT1	-1
SUNITINIB	perturbation	KIT	-1
SUNITINIB	perturbation	KDR	-1
SUNITINIB	perturbation	FLT4	-1
SUNITINIB	perturbation	FLT3	-1
SUNITINIB	perturbation	CSF1R	-1
SUNITINIB	perturbation		-1
SUNITINIB	perturbation	PDGFRA	-1
SUNITINIB	perturbation	PDGFRB	-1
SUNITINIB	perturbation	FLT1	-1
SUNITINIB	perturbation	KIT	-1
SUNITINIB	perturbation	KDR	-1
SUNITINIB	perturbation	FLT4	-1
SUNITINIB	perturbation	FLT3	-1
SUNITINIB	perturbation	CSF1R	-1
SUNITINIB	perturbation		-1
SUNITINIB	perturbation	PDGFRA	-1
SUNITINIB	perturbation	PDGFRB	-1
SUNITINIB	perturbation	FLT1	-1
SUNITINIB	perturbation	KIT	-1
SUNITINIB	perturbation	KDR	-1
SUNITINIB	perturbation	FLT4	-1
SUNITINIB	perturbation	FLT3	-1
SUNITINIB	perturbation	CSF1R	-1
SUNITINIB	perturbation		-1
SUNITINIB	perturbation	PDGFRA	-1
SUNITINIB	perturbation	PDGFRB	-1
SUNITINIB	perturbation	FLT1	-1
SUNITINIB	perturbation	KIT	-1
SUNITINIB	perturbation	KDR	-1
SUNITINIB	perturbation	FLT4	-1
SUNITINIB	perturbation	FLT3	-1
SUNITINIB	perturbation	CSF1R	-1
SUNITINIB	perturbation		-1
SUNITINIB	perturbation	PDGFRA	-1
SUNITINIB	perturbation	PDGFRB	-1
SUNITINIB	perturbation	FLT1	-1
SUNITINIB	perturbation	KIT	-1
SUNITINIB	perturbation	KDR	-1
SUNITINIB	perturbation	FLT4	-1
SUNITINIB	perturbation	FLT3	-1
SUNITINIB	perturbation	CSF1R	-1
SUNITINIB	perturbation		-1
SUNITINIB	perturbation	PDGFRA	-1
SUNITINIB	perturbation	PDGFRB	-1
SUNITINIB	perturbation	FLT1	-1
SUNITINIB	perturbation	KIT	-1
SUNITINIB	perturbation	KDR	-1
SUNITINIB	perturbation	FLT4	-1
SUNITINIB	perturbation	FLT3	-1
SUNITINIB	perturbation	CSF1R	-1
SUNITINIB	perturbation		-1
SUNITINIB	perturbation	PDGFRA	-1
SUNITINIB	perturbation	PDGFRB	-1
SUNITINIB	perturbation	FLT1	-1
SUNITINIB	perturbation	KIT	-1
SUNITINIB	perturbation	KDR	-1
SUNITINIB	perturbation	FLT4	-1
SUNITINIB	perturbation	FLT3	-1
SUNITINIB	perturbation	CSF1R	-1
SUNITINIB	perturbation		-1
SUNITINIB	perturbation	PDGFRA	-1
SUNITINIB	perturbation	PDGFRB	-1
SUNITINIB	perturbation	FLT1	-1
SUNITINIB	perturbation	KIT	-1
SUNITINIB	perturbation	KDR	-1
SUNITINIB	perturbation	FLT4	-1
SUNITINIB	perturbation	FLT3	-1
SUNITINIB	perturbation	CSF1R	-1
SUNITINIB	perturbation		-1
SUNITINIB	perturbation	PDGFRA	-1
SUNITINIB	perturbation	PDGFRB	-1
SUNITINIB	perturbation	FLT1	-1
SUNITINIB	perturbation	KIT	-1
SUNITINIB	perturbation	KDR	-1
SUNITINIB	perturbation	FLT4	-1
SUNITINIB	perturbation	FLT3	-1
SUNITINIB	perturbation	CSF1R	-1
SUNITINIB	perturbation		-1
SUNITINIB	perturbation	PDGFRA	-1
SUNITINIB	perturbation	PDGFRB	-1
SUNITINIB	perturbation	FLT1	-1
SUNITINIB	perturbation	KIT	-1
SUNITINIB	perturbation	KDR	-1
SUNITINIB	perturbation	FLT4	-1
SUNITINIB	perturbation	FLT3	-1
SUNITINIB	perturbation	CSF1R	-1
SUNITINIB	perturbation		-1
SUNITINIB	perturbation	PDGFRA	-1
SUNITINIB	perturbation	PDGFRB	-1
SUNITINIB	perturbation	FLT1	-1
SUNITINIB	perturbation	KIT	-1
SUNITINIB	perturbation	KDR	-1
SUNITINIB	perturbation	FLT4	-1
SUNITINIB	perturbation	FLT3	-1
SUNITINIB	perturbation	CSF1R	-1
SUNITINIB	perturbation		-1
SUNITINIB	perturbation	PDGFRA	-1
SUNITINIB	perturbation	PDGFRB	-1
SUNITINIB	perturbation	FLT1	-1
SUNITINIB	perturbation	KIT	-1
SUNITINIB	perturbation	KDR	-1
SUNITINIB	perturbation	FLT4	-1
SUNITINIB	perturbation	FLT3	-1
SUNITINIB	perturbation	CSF1R	-1
SUNITINIB	perturbation		-1
SUNITINIB	perturbation	PDGFRA	-1
SUNITINIB	perturbation	PDGFRB	-1
SUNITINIB	perturbation	FLT1	-1
SUNITINIB	perturbation	KIT	-1
SUNITINIB	perturbation	KDR	-1
SUNITINIB	perturbation	FLT4	-1
SUNITINIB	perturbation	FLT3	-1
SUNITINIB	perturbation	CSF1R	-1
SUNITINIB	perturbation		-1
SUNITINIB	perturbation	PDGFRA	-1
SUNITINIB	perturbation	PDGFRB	-1
SUNITINIB	perturbation	FLT1	-1
SUNITINIB	perturbation	KIT	-1
SUNITINIB	perturbation	KDR	-1
SUNITINIB	perturbation	FLT4	-1
SUNITINIB	perturbation	FLT3	-1
SUNITINIB	perturbation	CSF1R	-1
SUNITINIB	perturbation		-1
SUNITINIB	perturbation	PDGFRA	-1
SUNITINIB	perturbation	PDGFRB	-1
SUNITINIB	perturbation	FLT1	-1
SUNITINIB	perturbation	KIT	-1
SUNITINIB	perturbation	KDR	-1
SUNITINIB	perturbation	FLT4	-1
SUNITINIB	perturbation	FLT3	-1
SUNITINIB	perturbation	CSF1R	-1
SUNITINIB	perturbation		-1
SUNITINIB	perturbation	PDGFRA	-1
SUNITINIB	perturbation	PDGFRB	-1
SUNITINIB	perturbation	FLT1	-1
SUNITINIB	perturbation	KIT	-1
SUNITINIB	perturbation	KDR	-1
SUNITINIB	perturbation	FLT4	-1
SUNITINIB	perturbation	FLT3	-1
SUNITINIB	perturbation	CSF1R	-1
SUNITINIB	perturbation		-1
SUNITINIB	perturbation	PDGFRA	-1
SUNITINIB	perturbation	PDGFRB	-1
SUNITINIB	perturbation	FLT1	-1
SUNITINIB	perturbation	KIT	-1
SUNITINIB	perturbation	KDR	-1
SUNITINIB	perturbation	FLT4	-1
SUNITINIB	perturbation	FLT3	-1
SUNITINIB	perturbation	CSF1R	-1
SUNITINIB	perturbation		-1
SUNITINIB	perturbation	PDGFRA	-1
SUNITINIB	perturbation	PDGFRB	-1
SUNITINIB	perturbation	FLT1	-1
SUNITINIB	perturbation	KIT	-1
SUNITINIB	perturbation	KDR	-1
SUNITINIB	perturbation	FLT4	-1
SUNITINIB	perturbation	FLT3	-1
SUNITINIB	perturbation	CSF1R	-1
SUNITINIB	perturbation		-1
SUNITINIB	perturbation	PDGFRA	-1
SUNITINIB	perturbation	PDGFRB	-1
SUNITINIB	perturbation	FLT1	-1
SUNITINIB	perturbation	KIT	-1
SUNITINIB	perturbation	KDR	-1
SUNITINIB	perturbation	FLT4	-1
SUNITINIB	perturbation	FLT3	-1
SUNITINIB	perturbation	CSF1R	-1
SUNITINIB	perturbation		-1
TIVANTINIB	perturbation	MET	-1
TIVANTINIB	perturbation	MET	-1
TIVANTINIB	perturbation	MET	-1
TIVANTINIB	perturbation	MET	-1
TIVANTINIB	perturbation	MET	-1
TIVANTINIB	perturbation	MET	-1
TIVANTINIB	perturbation	MET	-1
TIVANTINIB	perturbation	MET	-1
TIVANTINIB	perturbation	MET	-1
TIVANTINIB	perturbation	MET	-1
TIVANTINIB	perturbation	MET	-1
TIVANTINIB	perturbation	MET	-1
TIVANTINIB	perturbation	MET	-1
TIVANTINIB	perturbation	MET	-1
TIVANTINIB	perturbation	MET	-1
TIVANTINIB	perturbation	MET	-1
TIVANTINIB	perturbation	MET	-1
TIVANTINIB	perturbation	MET	-1
TIVANTINIB	perturbation	MET	-1
TIVANTINIB	perturbation	MET	-1
TIVANTINIB	perturbation	MET	-1
TIVANTINIB	perturbation	MET	-1
TIVANTINIB	perturbation	MET	-1
TIVANTINIB	perturbation	MET	-1
TIVANTINIB	perturbation	MET	-1
TIVANTINIB	perturbation	MET	-1
TIVANTINIB	perturbation	MET	-1
TIVANTINIB	perturbation	MET	-1
TIVANTINIB	perturbation	MET	-1
TIVANTINIB	perturbation	MET	-1
